ID,antenna,bin,duration,min_dist,max_dist
4,2,228.375,0.002604166666628771,0,42
4,2,228.416666666667,0.001527777777795336,0,42
4,2,228.458333333333,2.4305555555770297e-4,0,42
4,2,228.5,0.0028009259260102226,0,42
4,2,228.541666666667,0.0028819444444820874,0,42
4,2,228.583333333333,0.004050925925952242,0,42
4,2,228.625,0.0012152777777600932,0,42
4,2,228.708333333333,0.0024537037036793663,0,42
4,2,228.75,6.944444443774955e-4,0,42
4,2,229.833333333333,2.4305555555770297e-4,0,42
4,2,234.958333333333,2.4305555552928126e-4,0,42
4,3,227.791666666667,2.3148148147811298e-4,9,74
4,3,227.958333333333,0.0028356481481353057,9,74
4,3,228,7.060185185139289e-4,9,74
4,3,228.041666666667,0.0016435185184775492,9,74
4,3,228.083333333333,0.0047222222221137145,9,74
4,3,228.125,9.259259259692953e-4,9,74
4,3,228.166666666667,0.0016782407408584277,9,74
4,3,228.208333333333,0.003182870370380897,9,74
4,3,228.25,0.0021527777777237134,9,74
4,3,228.291666666667,0.00785879629631836,9,74
4,3,228.333333333333,0.003622685185177943,9,74
4,3,228.375,0.0025925925925207594,9,74
4,3,228.416666666667,2.3148148147811298e-4,9,74
4,3,228.458333333333,2.4305555550085955e-4,9,74
4,3,228.5,7.291666666731089e-4,9,74
4,3,228.541666666667,0.0024884259258897146,9,74
4,3,228.583333333333,0.026493055555619094,9,74
4,3,228.625,0.01096064814802844,9,74
4,3,228.666666666667,0.013171296296235369,9,74
4,3,228.708333333333,0.03353009259234341,9,74
4,3,228.75,0.018993055555512228,9,74
4,3,228.833333333333,9.375000000488853e-4,9,74
4,3,228.875,9.953703703047267e-4,9,74
4,3,228.916666666667,2.3148148147811298e-4,9,74
4,3,228.958333333333,0.0017013888889039208,9,74
4,3,229.125,0.002141203703786232,9,74
4,3,229.166666666667,2.3148148144969127e-4,9,74
4,3,229.208333333333,6.944444444627607e-4,9,74
4,3,229.708333333333,0.0049537037036770926,9,74
4,3,231.375,2.4305555555770297e-4,9,74
4,3,231.416666666667,2.4305555555770297e-4,9,74
4,3,231.958333333333,2.4305555555770297e-4,9,74
4,3,232.916666666667,2.3148148147811298e-4,9,74
4,3,234.041666666667,2.3148148147811298e-4,9,74
4,3,236.791666666667,2.4305555555770297e-4,9,74
4,4,227.708333333333,0.02155092592585106,18,83
4,4,227.75,0.05089120370371347,18,83
4,4,227.791666666667,0.01907407407409778,18,83
4,4,227.833333333333,0.008171296296382025,18,83
4,4,227.875,0.010983796296386572,18,83
4,4,227.916666666667,0.010486111111219998,18,83
4,4,227.958333333333,0.012916666666711762,18,83
4,4,228,0.027037037036933498,18,83
4,4,228.041666666667,0.025636574073786278,18,83
4,4,228.083333333333,0.023078703703617975,18,83
4,4,228.125,0.02138888888904944,18,83
4,4,228.166666666667,0.020034722221822676,18,83
4,4,228.208333333333,0.028333333333137034,18,83
4,4,228.25,0.010081018518519613,18,83
4,4,228.291666666667,0.0055787037035486264,18,83
4,4,228.333333333333,0.010775462962897109,18,83
4,4,228.375,0.02947916666681749,18,83
4,4,228.416666666667,0.024571759258947168,18,83
4,4,228.458333333333,0.032210648148691234,18,83
4,4,228.5,0.1509259259258613,18,83
4,4,228.625,0.0050347222222342225,18,83
4,4,228.666666666667,0.025625000000161435,18,83
4,4,228.708333333333,0.05219907407413871,18,83
4,4,228.75,0.021307870370520732,18,83
4,4,228.791666666667,0.01653935185197497,18,83
4,4,228.833333333333,0.023784722222330856,18,83
4,4,228.875,0.029606481481550873,18,83
4,4,228.916666666667,0.0018402777778021573,18,83
4,4,228.958333333333,0.004479166666612855,18,83
4,4,229,7.060185185423506e-4,18,83
4,4,229.041666666667,7.175925925935189e-4,18,83
4,4,229.083333333333,2.4305555550085955e-4,18,83
4,4,229.125,0.0016550925925571391,18,83
4,4,229.208333333333,0.0017708333332109305,18,83
4,4,229.25,6.944444444911824e-4,18,83
4,4,229.291666666667,4.629629630130694e-4,18,83
4,4,229.708333333333,0.016990740740538968,18,83
4,4,229.75,0.0012615740741068748,18,83
4,4,230.791666666667,2.3148148147811298e-4,18,83
4,4,231.208333333333,2.4305555555770297e-4,18,83
4,4,231.291666666667,2.3148148147811298e-4,18,83
4,4,231.375,4.7453703706423767e-4,18,83
4,4,231.458333333333,2.4305555558612468e-4,18,83
4,4,231.583333333333,2.3148148147811298e-4,18,83
4,4,234.208333333333,2.4305555555770297e-4,18,83
4,5,229.708333333333,8.796296296225137e-4,51,111
4,5,229.75,0.0031481481481705487,51,111
4,6,229.708333333333,7.175925925650972e-4,60,119
4,6,229.75,0.001238425925834008,60,119
4,6,235.166666666667,4.6296296292780426e-4,60,119
4,8,228.416666666667,2.4305555555770297e-4,105,166
4,8,230.291666666667,2.3148148147811298e-4,105,166
4,8,230.333333333333,7.870370370710589e-4,105,166
4,8,231.625,0.01321759259241162,105,166
4,9,231.666666666667,2.4305555552928126e-4,146,206
4,9,232.333333333333,9.374999999920419e-4,146,206
4,9,232.416666666667,4.8611111111540595e-4,146,206
4,9,232.458333333333,4.7453703703581596e-4,146,206
4,9,232.5,4.7453703703581596e-4,146,206
4,10,228.25,2.3148148147811298e-4,152,218
4,10,231.625,0.008703703703730525,152,218
4,10,231.666666666667,0.012268518518595783,152,218
4,10,231.708333333333,0.016168981481683886,152,218
4,10,231.75,0.011435185185035834,152,218
4,10,231.791666666667,0.028483796295972752,152,218
4,10,231.833333333333,0.039016203703738483,152,218
4,10,231.875,0.03879629629628312,152,218
4,10,231.916666666667,0.03927083333331893,152,218
4,10,231.958333333333,0.03454861111111995,152,218
4,10,232,0.045833333333234805,152,218
4,10,232.041666666667,0.028136574073784004,152,218
4,10,232.083333333333,0.036562499999860165,152,218
4,10,232.125,0.051180555555561114,152,218
4,10,232.166666666667,0.03137731481470496,152,218
4,10,232.208333333333,0.0412847222222581,152,218
4,10,232.25,0.034340277777857864,152,218
4,10,232.291666666667,0.11087962962974984,152,218
4,10,232.375,0.014733796296241053,152,218
4,10,232.416666666667,0.03545138888898691,152,218
4,10,232.458333333333,0.04244212962964866,152,218
4,10,232.5,0.035162037037054006,152,218
4,10,232.541666666667,0.029039351851821493,152,218
4,10,232.583333333333,0.0077083333333405335,152,218
4,11,233.041666666667,4.629629629846477e-4,224,285
4,11,233.083333333333,2.4305555555770297e-4,224,285
4,11,233.458333333333,0.0012037037036236597,224,285
4,11,233.5,0.001157407407390565,224,285
4,11,233.583333333333,2.314814815065347e-4,224,285
4,11,233.625,9.490740740432102e-4,224,285
4,11,233.666666666667,4.629629629846477e-4,224,285
4,11,233.708333333333,3.356481481660012e-4,224,285
4,12,232.583333333333,0.0039120370370824276,230,291
4,12,232.625,0.007106481481372384,230,291
4,12,232.666666666667,0.009583333333324617,230,291
4,12,232.708333333333,0.013460648148225118,230,291
4,12,232.75,0.5404976851852439,230,291
4,12,233.291666666667,0.03302083333338146,230,291
4,12,233.333333333333,0.04797453703704946,230,291
4,12,233.375,0.020717592592632172,230,291
4,12,233.416666666667,0.0030902777777157553,230,291
4,12,233.458333333333,0.01277777777769984,230,291
4,12,233.5,0.028379629629512237,230,291
4,12,233.541666666667,0.015775462962835718,230,291
4,12,233.583333333333,0.02175925925928368,230,291
4,12,233.625,0.02903935185227624,230,291
4,12,233.666666666667,0.025381944444347937,230,291
4,12,233.708333333333,0.010613425925896536,230,291
4,13,233.708333333333,0.007037037037036953,289,355
4,14,233.708333333333,0.014872685185167711,304,368
4,14,233.75,0.024814814814959618,304,368
4,14,233.791666666667,0.028726851851729407,304,368
4,14,233.833333333333,0.04052083333326095,304,368
4,14,233.875,0.035601851851879474,304,368
4,14,233.916666666667,0.03025462962966685,304,368
4,14,233.958333333333,0.030949074073987504,304,368
4,14,234,0.052928240740783394,304,368
4,14,234.041666666667,0.08620370370368846,304,368
4,14,234.125,0.028576388888836846,304,368
4,14,234.166666666667,0.03261574074056739,304,368
4,14,234.208333333333,0.0361921296295975,304,368
4,14,234.25,0.08967592592608753,304,368
4,14,234.333333333333,0.03280092592586925,304,368
4,14,234.375,0.09179398148151563,304,368
4,14,234.458333333333,0.033865740740765204,304,368
4,14,234.5,0.035625000000067075,304,368
4,14,234.541666666667,0.04199074074068676,304,368
4,14,234.583333333333,0.02250000000003638,304,368
4,14,234.625,0.03252314814798751,304,368
4,14,234.666666666667,0.027951388888737938,304,368
4,14,234.708333333333,0.03370370370376463,304,368
4,14,234.75,0.04365740740738033,304,368
4,14,234.791666666667,0.08535879629624787,304,368
4,14,234.875,0.06814814814811143,304,368
4,14,234.916666666667,0.43980324074072996,304,368
4,14,235.375,0.053379629629574765,304,368
4,14,235.416666666667,0.008935185185180217,304,368
4,14,235.458333333333,0.0516898148148357,304,368
4,14,235.5,0.044317129629604324,304,368
4,14,235.541666666667,0.018576388888959627,304,368
4,14,235.583333333333,0.06925925925918364,304,368
4,14,235.625,0.0068171296296668515,304,368
4,14,235.666666666667,0.013784722222226264,304,368
4,15,235.75,0.0023958333333382598,495,560
